id;Label;Community;timeset
884;884;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
885;885;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
886;886;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
887;887;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
888;888;<[0,13]>;<[0]>
889;889;<[0,13],[1,13],[2,13],[3,44]>;<[0],[1],[2],[3]>
890;890;<[0,13],[1,13],[2,13],[3,44],[4,44],[5,44]>;<[0],[1],[2],[3],[4],[5]>
891;891;<[0,13],[1,13],[2,13],[3,44],[4,44],[5,44]>;<[0],[1],[2],[3],[4],[5]>
892;892;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
893;893;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
894;894;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
895;895;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
896;896;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
897;897;<[0,13]>;<[0]>
898;898;<[0,13],[1,13]>;<[0],[1]>
899;899;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
900;900;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
901;901;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
902;902;<[0,13],[1,13]>;<[0],[1]>
903;903;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
904;904;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
905;905;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
906;906;<[0,13],[1,13]>;<[0],[1]>
907;907;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
908;908;<[0,13],[1,13],[2,13],[3,44],[4,44]>;<[0],[1],[2],[3],[4]>
909;909;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
910;910;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
911;911;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
912;912;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
913;913;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
914;914;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
915;915;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
916;916;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
917;917;<[0,13],[1,13],[2,13],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
918;918;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
919;919;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
920;920;<[0,13]>;<[0]>
921;921;<[0,13],[1,13],[2,13],[3,13],[4,53]>;<[0],[1],[2],[3],[4]>
922;922;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
923;923;<[0,13],[1,13]>;<[0],[1]>
924;924;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
925;925;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
926;926;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
927;927;<[0,13],[1,13]>;<[0],[1]>
928;928;<[0,13],[1,13]>;<[0],[1]>
929;929;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
930;930;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
931;931;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
932;932;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
933;933;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
934;934;<[0,13],[1,13]>;<[0],[1]>
935;935;<[0,13],[1,13],[2,13],[3,44]>;<[0],[1],[2],[3]>
936;936;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
937;937;<[0,13]>;<[0]>
938;938;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
939;939;<[0,13]>;<[0]>
940;940;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
941;941;<[0,13],[1,13],[2,13],[3,44],[4,44],[5,44]>;<[0],[1],[2],[3],[4],[5]>
942;942;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
943;943;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
944;944;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
945;945;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
946;946;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
947;947;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
948;948;<[0,13],[1,13],[2,13],[3,44],[4,44],[5,44]>;<[0],[1],[2],[3],[4],[5]>
949;949;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
950;950;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
951;951;<[0,13],[1,13]>;<[0],[1]>
952;952;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
953;953;<[0,13],[1,13]>;<[0],[1]>
954;954;<[0,13],[1,13],[2,13],[3,13],[4,53]>;<[0],[1],[2],[3],[4]>
955;955;<[0,13]>;<[0]>
956;956;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
957;957;<[0,13],[1,13],[2,13],[3,44]>;<[0],[1],[2],[3]>
958;958;<[0,13]>;<[0]>
959;959;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
960;960;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
961;961;<[0,13]>;<[0]>
962;962;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
963;963;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,51]>;<[0],[1],[2],[3],[4],[5]>
964;964;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
965;965;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
966;966;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
967;967;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
968;968;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
969;969;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
970;970;<[0,13],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
971;971;<[0,13],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
972;972;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
973;973;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
974;974;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
975;975;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
976;976;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
977;977;<[0,13],[1,13]>;<[0],[1]>
978;978;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,51]>;<[0],[1],[2],[3],[4],[5]>
979;979;<[1,13],[2,13],[3,13],[4,53],[5,53]>;<[1],[2],[3],[4],[5]>
980;980;<[1,8],[2,8],[3,3],[4,51],[5,51]>;<[1],[2],[3],[4],[5]>
981;981;<[1,13],[2,13],[3,13],[4,64],[5,64]>;<[1],[2],[3],[4],[5]>
982;982;<[1,6],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
983;983;<[1,13],[2,13],[3,13],[4,53],[5,53]>;<[1],[2],[3],[4],[5]>
984;984;<[1,2],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
985;985;<[1,6],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
986;986;<[1,1]>;<[1]>
987;987;<[1,7],[2,36],[3,44],[4,44]>;<[1],[2],[3],[4]>
988;988;<[1,4],[2,4],[3,4],[4,4],[5,4]>;<[1],[2],[3],[4],[5]>
989;989;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
990;990;<[1,13],[2,13],[3,44],[4,44],[5,44]>;<[1],[2],[3],[4],[5]>
991;991;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
992;992;<[1,8],[2,8],[3,8]>;<[1],[2],[3]>
993;993;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
994;994;<[1,23],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
995;995;<[1,22],[2,39],[3,39],[4,55],[5,39]>;<[1],[2],[3],[4],[5]>
996;996;<[1,8],[2,8],[3,3],[4,3],[5,3]>;<[1],[2],[3],[4],[5]>
997;997;<[1,3],[2,3],[3,3],[4,3],[5,3]>;<[1],[2],[3],[4],[5]>
998;998;<[1,6],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
999;999;<[1,4],[2,4],[3,4],[4,4],[5,4]>;<[1],[2],[3],[4],[5]>
1000;1000;<[1,20],[2,35],[3,35],[4,35],[5,35]>;<[1],[2],[3],[4],[5]>
1001;1001;<[1,7],[2,36],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
1002;1002;<[1,22],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1003;1003;<[1,2],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1004;1004;<[1,23],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1005;1005;<[1,6],[2,37],[3,37]>;<[1],[2],[3]>
1006;1006;<[1,24],[2,39],[3,39],[4,55],[5,39]>;<[1],[2],[3],[4],[5]>
1007;1007;<[1,20],[2,35],[3,16],[4,16]>;<[1],[2],[3],[4]>
1008;1008;<[1,13],[2,13],[3,44],[4,44],[5,44]>;<[1],[2],[3],[4],[5]>
1009;1009;<[1,13],[2,13],[3,13],[4,64],[5,64]>;<[1],[2],[3],[4],[5]>
1010;1010;<[1,5],[2,36],[3,43],[4,43],[5,62]>;<[1],[2],[3],[4],[5]>
1011;1011;<[1,13]>;<[1]>
1012;1012;<[1,7],[2,36],[3,43],[4,43],[5,43]>;<[1],[2],[3],[4],[5]>
1013;1013;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
1014;1014;<[1,16],[2,16],[3,16],[4,16],[5,16]>;<[1],[2],[3],[4],[5]>
1015;1015;<[1,1],[2,9],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1016;1016;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1017;1017;<[1,16],[2,16],[3,16],[4,16],[5,9]>;<[1],[2],[3],[4],[5]>
1018;1018;<[1,13],[2,13],[3,13],[4,64],[5,64]>;<[1],[2],[3],[4],[5]>
1019;1019;<[1,24],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1020;1020;<[1,2],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1021;1021;<[1,13],[2,13],[3,13],[4,64]>;<[1],[2],[3],[4]>
1022;1022;<[1,23],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1023;1023;<[1,13],[2,13],[3,44]>;<[1],[2],[3]>
1024;1024;<[1,9],[2,9],[3,9]>;<[1],[2],[3]>
1025;1025;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1026;1026;<[1,7],[2,36]>;<[1],[2]>
1027;1027;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1028;1028;<[1,6],[2,37],[3,37],[4,62]>;<[1],[2],[3],[4]>
1029;1029;<[1,13],[2,13],[3,13],[4,64],[5,64]>;<[1],[2],[3],[4],[5]>
1030;1030;<[1,9],[2,9]>;<[1],[2]>
1031;1031;<[1,2],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1032;1032;<[1,2],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1033;1033;<[1,6],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1034;1034;<[1,8],[2,8],[3,8],[4,51],[5,51]>;<[1],[2],[3],[4],[5]>
1035;1035;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1036;1036;<[1,13],[2,13]>;<[1],[2]>
1037;1037;<[1,22],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1038;1038;<[1,9]>;<[1]>
1039;1039;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1040;1040;<[1,7],[2,36],[3,44],[4,44],[5,44]>;<[1],[2],[3],[4],[5]>
1041;1041;<[1,24],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1042;1042;<[1,22],[2,39],[3,39],[4,55],[5,39]>;<[1],[2],[3],[4],[5]>
1043;1043;<[1,8],[2,8]>;<[1],[2]>
1044;1044;<[1,24],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1045;1045;<[1,13],[2,13]>;<[1],[2]>
1046;1046;<[1,22]>;<[1]>
1047;1047;<[1,23],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1048;1048;<[1,7],[2,36],[3,43],[4,43],[5,43]>;<[1],[2],[3],[4],[5]>
1049;1049;<[1,6],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
1050;1050;<[1,2],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
1051;1051;<[1,8],[2,8],[3,8],[4,8]>;<[1],[2],[3],[4]>
1052;1052;<[1,23],[2,39],[3,39],[4,55],[5,39]>;<[1],[2],[3],[4],[5]>
1053;1053;<[1,2],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
1054;1054;<[1,13],[2,13],[3,44],[4,44],[5,44]>;<[1],[2],[3],[4],[5]>
1055;1055;<[1,3]>;<[1]>
1056;1056;<[1,8]>;<[1]>
1057;1057;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1058;1058;<[1,24],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1059;1059;<[1,22],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1060;1060;<[1,13],[2,13]>;<[1],[2]>
1061;1061;<[1,13],[2,13],[3,13]>;<[1],[2],[3]>
1062;1062;<[1,7],[2,36],[3,43],[4,43],[5,43]>;<[1],[2],[3],[4],[5]>
1063;1063;<[1,7]>;<[1]>
1064;1064;<[1,7],[2,36],[3,44],[4,44],[5,44]>;<[1],[2],[3],[4],[5]>
1065;1065;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
1066;1066;<[1,22],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1067;1067;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1068;1068;<[1,13],[2,13],[3,13],[4,64]>;<[1],[2],[3],[4]>
1069;1069;<[1,13],[2,13],[3,13],[4,64],[5,64]>;<[1],[2],[3],[4],[5]>
1070;1070;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1071;1071;<[1,9],[2,9],[3,9]>;<[1],[2],[3]>
1072;1072;<[1,3],[2,3],[3,3],[4,51],[5,51]>;<[1],[2],[3],[4],[5]>
1073;1073;<[1,2]>;<[1]>
1074;1074;<[1,9]>;<[1]>
1075;1075;<[1,6],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1076;1076;<[1,13],[2,13],[3,13],[4,53]>;<[1],[2],[3],[4]>
1077;1077;<[1,2],[2,37],[3,37],[4,54],[5,54]>;<[1],[2],[3],[4],[5]>
1078;1078;<[1,6],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
1079;1079;<[1,16],[2,16]>;<[1],[2]>
1080;1080;<[1,6],[2,37]>;<[1],[2]>
1081;1081;<[1,21],[2,35],[3,16],[4,16],[5,16]>;<[1],[2],[3],[4],[5]>
1082;1082;<[1,22],[2,39],[3,39],[4,55],[5,39]>;<[1],[2],[3],[4],[5]>
1083;1083;<[1,13],[2,13],[3,13],[4,64],[5,64]>;<[1],[2],[3],[4],[5]>
1084;1084;<[1,9],[2,9],[3,9],[4,53],[5,53]>;<[1],[2],[3],[4],[5]>
1085;1085;<[1,8]>;<[1]>
1086;1086;<[1,7],[2,36],[3,44],[4,44],[5,44]>;<[1],[2],[3],[4],[5]>
1087;1087;<[1,4],[2,4],[3,4],[4,4],[5,4]>;<[1],[2],[3],[4],[5]>
1088;1088;<[1,23],[2,39],[3,39]>;<[1],[2],[3]>
1089;1089;<[1,21],[2,35]>;<[1],[2]>
1090;1090;<[1,9]>;<[1]>
1091;1091;<[1,23],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1092;1092;<[1,13],[2,13]>;<[1],[2]>
1093;1093;<[1,16],[2,16],[3,16],[4,16],[5,16]>;<[1],[2],[3],[4],[5]>
1094;1094;<[1,24],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1095;1095;<[1,3],[2,3],[3,3],[4,3],[5,3]>;<[1],[2],[3],[4],[5]>
1096;1096;<[1,1],[2,8],[3,3],[4,3],[5,3]>;<[1],[2],[3],[4],[5]>
1097;1097;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
1098;1098;<[1,13],[2,13]>;<[1],[2]>
1099;1099;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1100;1100;<[1,3],[2,3],[3,3]>;<[1],[2],[3]>
1101;1101;<[1,16],[2,16]>;<[1],[2]>
1102;1102;<[1,13],[2,13],[3,13]>;<[1],[2],[3]>
1103;1103;<[1,23],[2,39],[3,39],[4,39],[5,39]>;<[1],[2],[3],[4],[5]>
1104;1104;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1105;1105;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
1106;1106;<[1,9],[2,9],[3,9],[4,9],[5,9]>;<[1],[2],[3],[4],[5]>
1107;1107;<[1,8],[2,8],[3,3],[4,3]>;<[1],[2],[3],[4]>
1108;1108;<[1,7]>;<[1]>
1109;1109;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
1110;1110;<[1,21],[2,35],[3,35],[4,35],[5,35]>;<[1],[2],[3],[4],[5]>
1111;1111;<[1,8],[2,8],[3,8],[4,8],[5,8]>;<[1],[2],[3],[4],[5]>
1112;1112;<[1,6],[2,37],[3,37],[4,54]>;<[1],[2],[3],[4]>
1113;1113;<[1,24],[2,39]>;<[1],[2]>
1114;1114;<[1,6],[2,37],[3,37],[4,62],[5,62]>;<[1],[2],[3],[4],[5]>
1115;1115;<[1,2]>;<[1]>
1116;1116;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1117;1117;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1118;1118;<[2,4]>;<[2]>
1119;1119;<[2,3],[3,3],[4,3],[5,3]>;<[2],[3],[4],[5]>
1120;1120;<[2,39],[3,39],[4,51],[5,51]>;<[2],[3],[4],[5]>
1121;1121;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1122;1122;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1123;1123;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1124;1124;<[2,16]>;<[2]>
1125;1125;<[2,3],[3,3],[4,3],[5,3]>;<[2],[3],[4],[5]>
1126;1126;<[2,36],[3,43],[4,43],[5,43]>;<[2],[3],[4],[5]>
1127;1127;<[2,16],[3,16],[4,16],[5,9]>;<[2],[3],[4],[5]>
1128;1128;<[2,37],[3,37]>;<[2],[3]>
1129;1129;<[2,37]>;<[2]>
1130;1130;<[2,13],[3,13],[4,64],[5,64]>;<[2],[3],[4],[5]>
1131;1131;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1132;1132;<[2,13],[3,13],[4,64],[5,64]>;<[2],[3],[4],[5]>
1133;1133;<[2,8],[3,8],[4,8],[5,8]>;<[2],[3],[4],[5]>
1134;1134;<[2,13],[3,13],[4,53]>;<[2],[3],[4]>
1135;1135;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1136;1136;<[2,8],[3,8],[4,8],[5,8]>;<[2],[3],[4],[5]>
1137;1137;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1138;1138;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1139;1139;<[2,39],[3,39],[4,39],[5,64]>;<[2],[3],[4],[5]>
1140;1140;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1141;1141;<[2,36],[3,43],[4,43]>;<[2],[3],[4]>
1142;1142;<[2,37]>;<[2]>
1143;1143;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1144;1144;<[2,37]>;<[2]>
1145;1145;<[2,4]>;<[2]>
1146;1146;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1147;1147;<[2,8],[3,8],[4,8],[5,8]>;<[2],[3],[4],[5]>
1148;1148;<[2,39],[3,39]>;<[2],[3]>
1149;1149;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1150;1150;<[2,39],[3,39],[4,55],[5,39]>;<[2],[3],[4],[5]>
1151;1151;<[2,36],[3,43],[4,43],[5,43]>;<[2],[3],[4],[5]>
1152;1152;<[2,35],[3,16],[4,16],[5,16]>;<[2],[3],[4],[5]>
1153;1153;<[2,3],[3,3],[4,51],[5,51]>;<[2],[3],[4],[5]>
1154;1154;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1155;1155;<[2,13],[3,13],[4,64],[5,64]>;<[2],[3],[4],[5]>
1156;1156;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1157;1157;<[2,13],[3,13],[4,64],[5,64]>;<[2],[3],[4],[5]>
1158;1158;<[2,37],[3,37]>;<[2],[3]>
1159;1159;<[2,4],[3,4],[4,4],[5,4]>;<[2],[3],[4],[5]>
1160;1160;<[2,13],[3,13],[4,64],[5,64]>;<[2],[3],[4],[5]>
1161;1161;<[2,36]>;<[2]>
1162;1162;<[2,3],[3,3],[4,3],[5,3]>;<[2],[3],[4],[5]>
1163;1163;<[2,35],[3,16]>;<[2],[3]>
1164;1164;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1165;1165;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1166;1166;<[2,35],[3,16],[4,16],[5,16]>;<[2],[3],[4],[5]>
1167;1167;<[2,36],[3,43]>;<[2],[3]>
1168;1168;<[2,39],[3,39],[4,39]>;<[2],[3],[4]>
1169;1169;<[2,39],[3,39],[4,51],[5,51]>;<[2],[3],[4],[5]>
1170;1170;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1171;1171;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1172;1172;<[2,37],[3,37],[4,62]>;<[2],[3],[4]>
1173;1173;<[2,39]>;<[2]>
1174;1174;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1175;1175;<[2,4],[3,4]>;<[2],[3]>
1176;1176;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1177;1177;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1178;1178;<[2,35],[3,35],[4,35]>;<[2],[3],[4]>
1179;1179;<[2,13],[3,13],[4,64]>;<[2],[3],[4]>
1180;1180;<[2,8],[3,8],[4,8]>;<[2],[3],[4]>
1181;1181;<[2,36],[3,44],[4,44],[5,44]>;<[2],[3],[4],[5]>
1182;1182;<[2,35],[3,35],[4,35],[5,35]>;<[2],[3],[4],[5]>
1183;1183;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1184;1184;<[2,37],[3,37],[4,62],[5,62]>;<[2],[3],[4],[5]>
1185;1185;<[2,9],[3,9],[4,9],[5,9]>;<[2],[3],[4],[5]>
1186;1186;<[2,36],[3,43],[4,43],[5,43]>;<[2],[3],[4],[5]>
1187;1187;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1188;1188;<[2,35],[3,35],[4,35]>;<[2],[3],[4]>
1189;1189;<[2,39]>;<[2]>
1190;1190;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1191;1191;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1192;1192;<[2,37],[3,37],[4,54]>;<[2],[3],[4]>
1193;1193;<[2,13]>;<[2]>
1194;1194;<[2,13],[3,13],[4,53],[5,53]>;<[2],[3],[4],[5]>
1195;1195;<[2,13],[3,13],[4,53]>;<[2],[3],[4]>
1196;1196;<[2,36],[3,43],[4,43],[5,43]>;<[2],[3],[4],[5]>
1197;1197;<[2,39],[3,39],[4,55],[5,39]>;<[2],[3],[4],[5]>
1198;1198;<[2,16],[3,16],[4,16],[5,16]>;<[2],[3],[4],[5]>
1199;1199;<[2,39],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
1200;1200;<[2,8],[3,8],[4,8],[5,8]>;<[2],[3],[4],[5]>
1201;1201;<[2,3],[3,39],[4,39],[5,39]>;<[2],[3],[4],[5]>
